1,2.500000e-01,5.000000e-01
2,1.250000e-01,7.500000e-01
3,6.250000e-02,8.750000e-01
4,3.125000e-02,8.125000e-01
5,1.562500e-02,8.437500e-01
6,7.812500e-03,8.281250e-01
7,3.906250e-03,8.203125e-01
8,1.953125e-03,8.242188e-01
9,9.765625e-04,8.222656e-01
10,4.882812e-04,8.232422e-01
11,2.441406e-04,8.237305e-01
12,1.220703e-04,8.239746e-01
13,6.103516e-05,8.240967e-01
14,3.051758e-05,8.241577e-01
15,1.525879e-05,8.241272e-01
16,7.629395e-06,8.241425e-01
